1.000000000000000000e+00,0.000000000000000000e+00,2.031147465437788402e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.960889400921659309e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.958760368663593487e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.958760368663593487e-01
1.000000000000000000e+00,4.000000000000000000e+00,1.958760368663593487e-01
1.000000000000000000e+00,5.000000000000000000e+00,1.958760368663593487e-01
1.000000000000000000e+00,6.000000000000000000e+00,1.925760368663593791e-01
1.000000000000000000e+00,7.000000000000000000e+00,1.925760368663593791e-01
1.000000000000000000e+00,8.000000000000000000e+00,1.925760368663593791e-01
1.000000000000000000e+00,9.000000000000000000e+00,1.925760368663593791e-01
1.000000000000000000e+00,1.000000000000000000e+01,1.897018433179723795e-01
1.000000000000000000e+00,1.100000000000000000e+01,1.897018433179723795e-01
1.000000000000000000e+00,1.200000000000000000e+01,1.895953917050691440e-01
1.000000000000000000e+00,1.300000000000000000e+01,1.895953917050691440e-01
1.000000000000000000e+00,1.400000000000000000e+01,1.718405529953916377e-01
1.000000000000000000e+00,1.500000000000000000e+01,1.626857142857142113e-01
1.000000000000000000e+00,1.600000000000000000e+01,1.626857142857142113e-01
1.000000000000000000e+00,1.700000000000000000e+01,1.626857142857142113e-01
1.000000000000000000e+00,1.800000000000000000e+01,1.626857142857142113e-01
1.000000000000000000e+00,1.900000000000000000e+01,1.626857142857142113e-01
1.000000000000000000e+00,2.000000000000000000e+01,1.626857142857142113e-01
1.000000000000000000e+00,2.100000000000000000e+01,1.626857142857142113e-01
1.000000000000000000e+00,2.200000000000000000e+01,1.626857142857142113e-01
1.000000000000000000e+00,2.300000000000000000e+01,1.626857142857142113e-01
1.000000000000000000e+00,2.400000000000000000e+01,1.616548387096773676e-01
1.000000000000000000e+00,2.500000000000000000e+01,1.616548387096773676e-01
1.000000000000000000e+00,2.600000000000000000e+01,1.616548387096773676e-01
1.000000000000000000e+00,2.700000000000000000e+01,1.616548387096773676e-01
1.000000000000000000e+00,2.800000000000000000e+01,1.616548387096773676e-01
